gene_id,nickname,accession,source,substrate,timepoint_hours,average_intensity,stddev_intensity,sample_count
LG00086,JealousAssistance,SRR12687296_626766,Logan 1.0,BHET12.5,24,-0.01820588238479104,0.018118880757037763,8
LG00086,JealousAssistance,SRR12687296_626766,Logan 1.0,BHET12.5,48,-0.0047034312738105655,0.013676311853507284,8
LG00086,JealousAssistance,SRR12687296_626766,Logan 1.0,BHET12.5,72,-0.038254902232438326,0.003488527351517397,8
LG00086,JealousAssistance,SRR12687296_626766,Logan 1.0,BHET12.5,96,-0.03452941251453012,0.017262082398439915,8
LG00086,JealousAssistance,SRR12687296_626766,Logan 1.0,BHET12.5,120,-0.04664705879986286,0.003451425625025948,8
LG00086,JealousAssistance,SRR12687296_626766,Logan 1.0,BHET25,8,0.009203431254718453,0.0009993097143879224,8
LG00086,JealousAssistance,SRR12687296_626766,Logan 1.0,BHET25,24,-0.0016911765560507774,0.007934051331725707,8
LG00086,JealousAssistance,SRR12687296_626766,Logan 1.0,BHET25,48,-0.02997058827895671,0.0148449852266154,8
LG00086,JealousAssistance,SRR12687296_626766,Logan 1.0,BHET25,72,-0.036946078296750784,0.0024652411845687686,8
LG00086,JealousAssistance,SRR12687296_626766,Logan 1.0,BHET25,96,-0.046333333011716604,0.012296496879488677,8
LG00086,JealousAssistance,SRR12687296_626766,Logan 1.0,BHET25,120,-0.05156862689182162,0.01566644397651573,8
LG00087,WhimsicalDifference,SRR12693835_33628,Logan 1.0,BHET12.5,8,0.005723039059375878,0.002777053519487165,8
LG00087,WhimsicalDifference,SRR12693835_33628,Logan 1.0,BHET12.5,24,-0.020041666415636428,0.017722950148844348,8
LG00087,WhimsicalDifference,SRR12693835_33628,Logan 1.0,BHET12.5,48,-0.006115196185419336,0.012893488559982336,8
LG00087,WhimsicalDifference,SRR12693835_33628,Logan 1.0,BHET12.5,72,-0.04123529465869069,0.0029656865398237794,8
LG00087,WhimsicalDifference,SRR12693835_33628,Logan 1.0,BHET12.5,96,-0.03748529404401779,0.016129650539636105,8
LG00087,WhimsicalDifference,SRR12693835_33628,Logan 1.0,BHET12.5,120,-0.05037745088338852,0.002014277396872712,8
LG00087,WhimsicalDifference,SRR12693835_33628,Logan 1.0,BHET25,8,0.006718137010466307,0.0017570621707578503,8
LG00087,WhimsicalDifference,SRR12693835_33628,Logan 1.0,BHET25,24,-0.0052990194526501,0.008188970171346824,8
LG00087,WhimsicalDifference,SRR12693835_33628,Logan 1.0,BHET25,48,-0.03238725429400802,0.014648251852213981,8
LG00087,WhimsicalDifference,SRR12693835_33628,Logan 1.0,BHET25,72,-0.03839705837890506,0.0031435121198187268,8
LG00087,WhimsicalDifference,SRR12693835_33628,Logan 1.0,BHET25,96,-0.049999999813735485,0.01102870569977235,8
LG00087,WhimsicalDifference,SRR12693835_33628,Logan 1.0,BHET25,120,-0.0551029397174716,0.014617803628543176,8
LG00088,SmallDealer,SRR13207077_558,Logan 1.0,BHET12.5,8,0.0011507353046908975,0.014542772651337245,16
LG00088,SmallDealer,SRR13207077_558,Logan 1.0,BHET12.5,24,-0.014381127411979833,0.01461040903978698,16
LG00088,SmallDealer,SRR13207077_558,Logan 1.0,BHET12.5,48,-0.013389705709414557,0.02588352539592487,16
LG00088,SmallDealer,SRR13207077_558,Logan 1.0,BHET12.5,72,-0.026450980025401805,0.022968727019903202,16
LG00088,SmallDealer,SRR13207077_558,Logan 1.0,BHET12.5,96,-0.010585784220893402,0.017789804427049905,16
LG00088,SmallDealer,SRR13207077_558,Logan 1.0,BHET12.5,120,-0.021894608194998,0.01365465771991886,16
LG00088,SmallDealer,SRR13207077_558,Logan 1.0,BHET25,8,0.005846813648531679,0.0032827707962771622,16
LG00088,SmallDealer,SRR13207077_558,Logan 1.0,BHET25,24,-0.0032426472171209753,0.02517516213114058,16
LG00088,SmallDealer,SRR13207077_558,Logan 1.0,BHET25,48,-0.020102940979995765,0.03644220942119548,16
LG00088,SmallDealer,SRR13207077_558,Logan 1.0,BHET25,72,-0.0170049020962324,0.04056576142677244,16
LG00088,SmallDealer,SRR13207077_558,Logan 1.0,BHET25,96,-0.012382352608256042,0.04608706533478341,16
LG00088,SmallDealer,SRR13207077_558,Logan 1.0,BHET25,120,-0.007828431436792016,0.040686387790874315,16
LG00089,QualifiedUniversity,SRR13325290_214718,Logan 1.0,BHET12.5,8,0.010117647121660411,0.0028072986568700472,8
LG00089,QualifiedUniversity,SRR13325290_214718,Logan 1.0,BHET12.5,24,-0.020892156928312033,0.01879626619987865,8
LG00089,QualifiedUniversity,SRR13325290_214718,Logan 1.0,BHET12.5,48,-0.002215686021372676,0.014903464339540444,8
LG00089,QualifiedUniversity,SRR13325290_214718,Logan 1.0,BHET12.5,72,-0.033612745348364115,0.0034857205445267122,8
LG00089,QualifiedUniversity,SRR13325290_214718,Logan 1.0,BHET12.5,96,-0.028078431845642626,0.014935522450191486,8
LG00089,QualifiedUniversity,SRR13325290_214718,Logan 1.0,BHET12.5,120,-0.03691176464781165,0.0026918198017309406,8
LG00089,QualifiedUniversity,SRR13325290_214718,Logan 1.0,BHET25,8,0.007132353028282523,0.0015404240555845709,8
LG00089,QualifiedUniversity,SRR13325290_214718,Logan 1.0,BHET25,24,0.0009803919674595818,0.006308834507351544,8
LG00089,QualifiedUniversity,SRR13325290_214718,Logan 1.0,BHET25,48,-0.028568627778440714,0.01508903670848647,8
LG00089,QualifiedUniversity,SRR13325290_214718,Logan 1.0,BHET25,72,-0.035147058544680476,0.0039749174848802684,8
LG00089,QualifiedUniversity,SRR13325290_214718,Logan 1.0,BHET25,96,-0.041362744523212314,0.01248822341787491,8
LG00089,QualifiedUniversity,SRR13325290_214718,Logan 1.0,BHET25,120,-0.04462745180353522,0.016731166161633372,8
LG00090,IdleHistorian,SRR13512914_81978,Logan 1.0,BHET12.5,8,-0.010414215619675815,0.015761616629567217,8
LG00090,IdleHistorian,SRR13512914_81978,Logan 1.0,BHET12.5,24,-0.031872548861429095,0.006722186045045625,8
LG00090,IdleHistorian,SRR13512914_81978,Logan 1.0,BHET12.5,48,-0.04571078438311815,0.0032813493036637806,8
LG00090,IdleHistorian,SRR13512914_81978,Logan 1.0,BHET12.5,72,-0.06429656781256199,0.030324227407279983,8
LG00090,IdleHistorian,SRR13512914_81978,Logan 1.0,BHET12.5,96,-0.04312254930846393,0.023969195436974566,8
LG00090,IdleHistorian,SRR13512914_81978,Logan 1.0,BHET12.5,120,-0.047578431433066726,0.016509248381132584,8
LG00090,IdleHistorian,SRR13512914_81978,Logan 1.0,BHET25,8,0.0062965684628579766,0.0072330767498423295,8
LG00090,IdleHistorian,SRR13512914_81978,Logan 1.0,BHET25,24,-0.05351715674623847,0.00782234674055225,8
LG00090,IdleHistorian,SRR13512914_81978,Logan 1.0,BHET25,48,-0.08618627488613129,0.01485664265175076,8
LG00090,IdleHistorian,SRR13512914_81978,Logan 1.0,BHET25,72,-0.11191666685044765,0.013820916625445587,8
LG00090,IdleHistorian,SRR13512914_81978,Logan 1.0,BHET25,96,-0.10761274583637714,0.029927214474415605,8
LG00090,IdleHistorian,SRR13512914_81978,Logan 1.0,BHET25,120,-0.11345588229596615,0.016279610837794035,8
LG00091,InferiorOne,SRR13588849_74531,Logan 1.0,BHET12.5,8,0.011384803801774979,0.0031448953067538523,8
LG00091,InferiorOne,SRR13588849_74531,Logan 1.0,BHET12.5,24,-0.018779411911964417,0.016845505595918436,8
LG00091,InferiorOne,SRR13588849_74531,Logan 1.0,BHET12.5,48,-0.0009509802330285311,0.014320726642034464,8
LG00091,InferiorOne,SRR13588849_74531,Logan 1.0,BHET12.5,72,-0.03228431404568255,0.0033191497007589907,8
LG00091,InferiorOne,SRR13588849_74531,Logan 1.0,BHET12.5,96,-0.02645098010543734,0.016438410300314378,8
LG00091,InferiorOne,SRR13588849_74531,Logan 1.0,BHET12.5,120,-0.037911764811724424,0.0022643207283017143,8
LG00091,InferiorOne,SRR13588849_74531,Logan 1.0,BHET25,8,0.010583333321847022,0.0008087069725007562,8
LG00091,InferiorOne,SRR13588849_74531,Logan 1.0,BHET25,24,0.00304411968045315,0.005014699478533273,8
LG00091,InferiorOne,SRR13588849_74531,Logan 1.0,BHET25,48,-0.02522058831527829,0.015668287305526527,8
LG00091,InferiorOne,SRR13588849_74531,Logan 1.0,BHET25,72,-0.03275980451144278,0.003614106277689346,8
LG00091,InferiorOne,SRR13588849_74531,Logan 1.0,BHET25,96,-0.04292647051624954,0.01361982412148478,8
LG00091,InferiorOne,SRR13588849_74531,Logan 1.0,BHET25,120,-0.046980392187833786,0.016873945788409766,8
LG00092,DimwittedLevel,SRR13588904_28417,Logan 1.0,BHET12.5,8,0.011196078383363783,0.003226258807589487,8
LG00092,DimwittedLevel,SRR13588904_28417,Logan 1.0,BHET12.5,24,-0.017799020148231648,0.01680672716222914,8
LG00092,DimwittedLevel,SRR13588904_28417,Logan 1.0,BHET12.5,48,0.0007941174553707242,0.014283199055103462,8
LG00092,DimwittedLevel,SRR13588904_28417,Logan 1.0,BHET12.5,72,-0.02938235318288207,0.003810630469620633,8
LG00092,DimwittedLevel,SRR13588904_28417,Logan 1.0,BHET12.5,96,-0.022259803270571865,0.020187029814722826,8
LG00092,DimwittedLevel,SRR13588904_28417,Logan 1.0,BHET12.5,120,-0.034438725328072906,0.004799007757577634,8
LG00092,DimwittedLevel,SRR13588904_28417,Logan 1.0,BHET25,8,0.011372549110092223,0.0005671285454670297,8
LG00092,DimwittedLevel,SRR13588904_28417,Logan 1.0,BHET25,24,0.005857843290868914,0.00511580355856591,8
LG00092,DimwittedLevel,SRR13588904_28417,Logan 1.0,BHET25,48,-0.023203430930152535,0.01517427342297395,8
LG00092,DimwittedLevel,SRR13588904_28417,Logan 1.0,BHET25,72,-0.028252451214939356,0.0044683936063809855,8
LG00092,DimwittedLevel,SRR13588904_28417,Logan 1.0,BHET25,96,-0.03544117673300207,0.013585905028134884,8
LG00092,DimwittedLevel,SRR13588904_28417,Logan 1.0,BHET25,120,-0.0363235289696604,0.016051309133389115,8
LG00093,WholeDivide,SRR13589008_41305,Logan 1.0,BHET12.5,8,0.009003676474094391,0.014153555131737534,16
LG00093,WholeDivide,SRR13589008_41305,Logan 1.0,BHET12.5,24,0.01513480401445122,0.02371769205103148,16
LG00093,WholeDivide,SRR13589008_41305,Logan 1.0,BHET12.5,48,0.02747426473069936,0.02922379929939462,16
LG00093,WholeDivide,SRR13589008_41305,Logan 1.0,BHET12.5,72,0.023689950874540955,0.04723524595505669,16
LG00093,WholeDivide,SRR13589008_41305,Logan 1.0,BHET12.5,96,0.04390196074382402,0.04867081377362712,16
LG00093,WholeDivide,SRR13589008_41305,Logan 1.0,BHET12.5,120,0.032718136862968095,0.03204650757885157,16
LG00093,WholeDivide,SRR13589008_41305,Logan 1.0,BHET25,8,0.02565931383287534,0.012964502336047803,16
LG00093,WholeDivide,SRR13589008_41305,Logan 1.0,BHET25,24,0.037390931393019855,0.03799607354404043,16
LG00093,WholeDivide,SRR13589008_41305,Logan 1.0,BHET25,48,0.04491053911624476,0.05359061966371841,16
LG00093,WholeDivide,SRR13589008_41305,Logan 1.0,BHET25,72,0.04568995023146272,0.0672081652062038,16
LG00093,WholeDivide,SRR13589008_41305,Logan 1.0,BHET25,96,0.06437499966705218,0.05234634145701212,16
LG00093,WholeDivide,SRR13589008_41305,Logan 1.0,BHET25,120,0.06682843198359478,0.06520032309026413,16
LG00094,AveragePassenger,SRR13614386_485083,Logan 1.0,BHET12.5,8,0.009367646824102849,0.0020414164692597325,8
LG00094,AveragePassenger,SRR13614386_485083,Logan 1.0,BHET12.5,24,-0.018276960938237607,0.015733111146594873,8
LG00094,AveragePassenger,SRR13614386_485083,Logan 1.0,BHET12.5,48,-0.0016372549580410123,0.01439275604912564,8
LG00094,AveragePassenger,SRR13614386_485083,Logan 1.0,BHET12.5,72,-0.03197549004107714,0.004143784845083729,8
LG00094,AveragePassenger,SRR13614386_485083,Logan 1.0,BHET12.5,96,-0.025343135602270195,0.022299193780854612,8
LG00094,AveragePassenger,SRR13614386_485083,Logan 1.0,BHET12.5,120,-0.03723039268516004,0.007056331225779198,8
LG00094,AveragePassenger,SRR13614386_485083,Logan 1.0,BHET25,8,0.01107843138743192,0.0009421095738280891,8
LG00094,AveragePassenger,SRR13614386_485083,Logan 1.0,BHET25,24,0.00471078438567929,0.005288135950534219,8
LG00094,AveragePassenger,SRR13614386_485083,Logan 1.0,BHET25,48,-0.025539215770550072,0.015032959909933597,8
LG00094,AveragePassenger,SRR13614386_485083,Logan 1.0,BHET25,72,-0.030799019848927855,0.0038247970264420955,8
LG00094,AveragePassenger,SRR13614386_485083,Logan 1.0,BHET25,96,-0.03775980416685343,0.013312595972766308,8
LG00094,AveragePassenger,SRR13614386_485083,Logan 1.0,BHET25,120,-0.03920588199980557,0.01595026753024143,8
LG00095,MundaneRevolution,SRR13969208_105,Logan 1.0,BHET12.5,8,0.007943627424538136,0.0019309050634024082,8
LG00095,MundaneRevolution,SRR13969208_105,Logan 1.0,BHET12.5,24,-0.014406862872419879,0.02038100267269188,8
LG00095,MundaneRevolution,SRR13969208_105,Logan 1.0,BHET12.5,48,0.001102941285353154,0.008854522292179083,8
LG00095,MundaneRevolution,SRR13969208_105,Logan 1.0,BHET12.5,72,-0.029634803533554077,0.004350251252213789,8
LG00095,MundaneRevolution,SRR13969208_105,Logan 1.0,BHET12.5,96,-0.0266274509485811,0.02580035383902703,8
LG00095,MundaneRevolution,SRR13969208_105,Logan 1.0,BHET12.5,120,-0.03961764648556709,0.003389491959261923,8
LG00095,MundaneRevolution,SRR13969208_105,Logan 1.0,BHET25,8,0.01141666667535901,0.00038676272954549565,8
LG00095,MundaneRevolution,SRR13969208_105,Logan 1.0,BHET25,24,0.006198529503308237,0.0016034112908432222,8
LG00095,MundaneRevolution,SRR13969208_105,Logan 1.0,BHET25,48,-0.025936275138519704,0.012028909522855286,8
LG00095,MundaneRevolution,SRR13969208_105,Logan 1.0,BHET25,72,-0.02195098076481372,0.011113316370155045,8
LG00095,MundaneRevolution,SRR13969208_105,Logan 1.0,BHET25,96,-0.030078430892899632,0.0029584921922471644,8
LG00095,MundaneRevolution,SRR13969208_105,Logan 1.0,BHET25,120,-0.03391421539708972,0.003116879203839624,8
LG00096,SpitefulCategory,SRR13979328_189838,Logan 1.0,BHET12.5,8,0.006343137210933492,0.002046931071575145,8
LG00096,SpitefulCategory,SRR13979328_189838,Logan 1.0,BHET12.5,24,-0.019955882569774985,0.017399084880515336,8
LG00096,SpitefulCategory,SRR13979328_189838,Logan 1.0,BHET12.5,48,-0.0035735295969061553,0.011827292590717981,8
LG00096,SpitefulCategory,SRR13979328_189838,Logan 1.0,BHET12.5,72,-0.03962745051831007,0.0031216702863532115,8
LG00096,SpitefulCategory,SRR13979328_189838,Logan 1.0,BHET12.5,96,-0.03626470593735576,0.016262548241679903,8
LG00096,SpitefulCategory,SRR13979328_189838,Logan 1.0,BHET12.5,120,-0.051088235806673765,0.005420799729132291,8
LG00096,SpitefulCategory,SRR13979328_189838,Logan 1.0,BHET25,8,0.008509803796187043,0.001054352986919047,8
LG00096,SpitefulCategory,SRR13979328_189838,Logan 1.0,BHET25,24,-0.001210784335853532,0.006485440369626328,8
LG00096,SpitefulCategory,SRR13979328_189838,Logan 1.0,BHET25,48,-0.02858088258653879,0.012952850889203888,8
LG00096,SpitefulCategory,SRR13979328_189838,Logan 1.0,BHET25,72,-0.03205882431939244,0.004006640716507861,8
LG00096,SpitefulCategory,SRR13979328_189838,Logan 1.0,BHET25,96,-0.04046568647027016,0.006194497922684865,8
LG00096,SpitefulCategory,SRR13979328_189838,Logan 1.0,BHET25,120,-0.04575980454683304,0.009107148085929214,8
LG00097,MundaneSuspect,SRR13979362_3177,Logan 1.0,BHET12.5,8,0.008485294005367905,0.0024024379347035133,8
LG00097,MundaneSuspect,SRR13979362_3177,Logan 1.0,BHET12.5,24,-0.021308823488652706,0.01703436742078494,8
LG00097,MundaneSuspect,SRR13979362_3177,Logan 1.0,BHET12.5,48,-0.0041446080431342125,0.01432393239292599,8
LG00097,MundaneSuspect,SRR13979362_3177,Logan 1.0,BHET12.5,72,-0.034465685952454805,0.004814956370880246,8
LG00097,MundaneSuspect,SRR13979362_3177,Logan 1.0,BHET12.5,96,-0.02609313721768558,0.010146527561457102,8
LG00097,MundaneSuspect,SRR13979362_3177,Logan 1.0,BHET12.5,120,-0.03956862725317478,0.003235981255523017,8
LG00097,MundaneSuspect,SRR13979362_3177,Logan 1.0,BHET25,8,0.005174019403057173,0.001567311632509134,8
LG00097,MundaneSuspect,SRR13979362_3177,Logan 1.0,BHET25,24,-0.004259803741661017,0.004985966481901125,8
LG00097,MundaneSuspect,SRR13979362_3177,Logan 1.0,BHET25,48,-0.030078431242145598,0.014038527520645291,8
LG00097,MundaneSuspect,SRR13979362_3177,Logan 1.0,BHET25,72,-0.03781127464026213,0.0042265699207156195,8
LG00097,MundaneSuspect,SRR13979362_3177,Logan 1.0,BHET25,96,-0.045666666934266686,0.014197146459241337,8
LG00097,MundaneSuspect,SRR13979362_3177,Logan 1.0,BHET25,120,-0.049117646645754576,0.01791009744213801,8
LG00098,TrivialMiss,SRR14039663_324879,Logan 1.0,BHET12.5,8,0.010642156819812953,0.0028372634790603244,8
LG00098,TrivialMiss,SRR14039663_324879,Logan 1.0,BHET12.5,24,-0.01954901970748324,0.01795033536232258,8
LG00098,TrivialMiss,SRR14039663_324879,Logan 1.0,BHET12.5,48,-0.0027450983179733157,0.015444410078925103,8
LG00098,TrivialMiss,SRR14039663_324879,Logan 1.0,BHET12.5,72,-0.03361764713190496,0.0037949150682829186,8
LG00098,TrivialMiss,SRR14039663_324879,Logan 1.0,BHET12.5,96,-0.02733578416518867,0.01311135236089827,8
LG00098,TrivialMiss,SRR14039663_324879,Logan 1.0,BHET12.5,120,-0.039862744975835085,0.0028410591952824447,8
LG00098,TrivialMiss,SRR14039663_324879,Logan 1.0,BHET25,8,0.008051470620557666,0.0021816989557793248,8
LG00098,TrivialMiss,SRR14039663_324879,Logan 1.0,BHET25,24,-0.00015931372763589025,0.005786468163660073,8
LG00098,TrivialMiss,SRR14039663_324879,Logan 1.0,BHET25,48,-0.028637254843488336,0.014612096677458192,8
LG00098,TrivialMiss,SRR14039663_324879,Logan 1.0,BHET25,72,-0.03624999988824129,0.00345676468189702,8
LG00098,TrivialMiss,SRR14039663_324879,Logan 1.0,BHET25,96,-0.04521078336983919,0.0135786368289821,8
LG00098,TrivialMiss,SRR14039663_324879,Logan 1.0,BHET25,120,-0.05069117667153478,0.01606377672933777,8
LG00099,HastyIf,SRR14039858_50158,Logan 1.0,BHET12.5,8,0.011098039336502552,0.0029050629667600573,8
LG00099,HastyIf,SRR14039858_50158,Logan 1.0,BHET12.5,24,-0.01901715638814494,0.014899669401934825,8
LG00099,HastyIf,SRR14039858_50158,Logan 1.0,BHET12.5,48,-0.0007916665636003017,0.014560302373117768,8
LG00099,HastyIf,SRR14039858_50158,Logan 1.0,BHET12.5,72,-0.031411764677613974,0.004274946482171972,8
LG00099,HastyIf,SRR14039858_50158,Logan 1.0,BHET12.5,96,-0.0242818629485555,0.017225324925846195,8
LG00099,HastyIf,SRR14039858_50158,Logan 1.0,BHET12.5,120,-0.03751225443556905,0.0031357742729687106,8
LG00099,HastyIf,SRR14039858_50158,Logan 1.0,BHET25,8,0.011941176489926875,0.0015275071857867029,8
LG00099,HastyIf,SRR14039858_50158,Logan 1.0,BHET25,24,0.005352941225282848,0.003572165631617925,8
LG00099,HastyIf,SRR14039858_50158,Logan 1.0,BHET25,48,-0.024612744571641088,0.016587539058576326,8
LG00099,HastyIf,SRR14039858_50158,Logan 1.0,BHET25,72,-0.032088235253468156,0.0041805649263736856,8
LG00099,HastyIf,SRR14039858_50158,Logan 1.0,BHET25,96,-0.04083823598921299,0.014832166800232159,8
LG00099,HastyIf,SRR14039858_50158,Logan 1.0,BHET25,120,-0.04674509749747813,0.01711063918350419,8
LG00100,LastingKey,SRR14039970_584981,Logan 1.0,BHET12.5,8,0.01033333339728415,0.0029794341265476447,8
LG00100,LastingKey,SRR14039970_584981,Logan 1.0,BHET12.5,24,-0.01811274531064555,0.014161935760614851,8
LG00100,LastingKey,SRR14039970_584981,Logan 1.0,BHET12.5,48,-0.0011225490598008037,0.014272877224724742,8
LG00100,LastingKey,SRR14039970_584981,Logan 1.0,BHET12.5,72,-0.030514705693349242,0.0038157391898208538,8
LG00100,LastingKey,SRR14039970_584981,Logan 1.0,BHET12.5,96,-0.02465686248615384,0.019899298666256105,8
LG00100,LastingKey,SRR14039970_584981,Logan 1.0,BHET12.5,120,-0.03701470559462905,0.003801549139172515,8
LG00100,LastingKey,SRR14039970_584981,Logan 1.0,BHET25,8,0.01270098052918911,0.0010116987971496173,8
LG00100,LastingKey,SRR14039970_584981,Logan 1.0,BHET25,24,0.007446078438078985,0.0032906770103861686,8
LG00100,LastingKey,SRR14039970_584981,Logan 1.0,BHET25,48,-0.024811274488456547,0.016123278966259216,8
LG00100,LastingKey,SRR14039970_584981,Logan 1.0,BHET25,72,-0.03170588216744363,0.00340444790737098,8
LG00100,LastingKey,SRR14039970_584981,Logan 1.0,BHET25,96,-0.04056372563354671,0.012700346975391304,8
LG00100,LastingKey,SRR14039970_584981,Logan 1.0,BHET25,120,-0.045431372011080384,0.017773638251166176,8
LG00101,PrettyRespect,SRR14073695_161111,Logan 1.0,BHET12.5,8,0.005424019764177501,0.01585906577707211,8
LG00101,PrettyRespect,SRR14073695_161111,Logan 1.0,BHET12.5,24,0.02758333331439644,0.0088218220730078,8
LG00101,PrettyRespect,SRR14073695_161111,Logan 1.0,BHET12.5,48,0.03595588216558099,0.004505999712681464,8
LG00101,PrettyRespect,SRR14073695_161111,Logan 1.0,BHET12.5,72,0.043176470790058374,0.01741907216240844,8
LG00101,PrettyRespect,SRR14073695_161111,Logan 1.0,BHET12.5,96,0.057061275001615286,0.009549197657988725,8
LG00101,PrettyRespect,SRR14073695_161111,Logan 1.0,BHET12.5,120,0.04165196092799306,0.006183956219164289,8
LG00101,PrettyRespect,SRR14073695_161111,Logan 1.0,BHET25,8,0.01568872545612976,0.018203690583351834,8
LG00101,PrettyRespect,SRR14073695_161111,Logan 1.0,BHET25,24,0.041926471050828695,0.0070029049249136785,8
LG00101,PrettyRespect,SRR14073695_161111,Logan 1.0,BHET25,48,0.05862990254536271,0.014093289372030018,8
LG00101,PrettyRespect,SRR14073695_161111,Logan 1.0,BHET25,72,0.06675980379804969,0.015778036210630828,8
LG00101,PrettyRespect,SRR14073695_161111,Logan 1.0,BHET25,96,0.06499019591137767,0.036512182423925725,8
LG00101,PrettyRespect,SRR14073695_161111,Logan 1.0,BHET25,120,0.057960784528404474,0.015103764449365549,8
LG00102,ExcellentComparison,SRR14073695_33712,Logan 1.0,BHET12.5,8,0.00930147065082565,0.002664605007521246,8
LG00102,ExcellentComparison,SRR14073695_33712,Logan 1.0,BHET12.5,24,-0.017710784450173378,0.013759700369146798,8
LG00102,ExcellentComparison,SRR14073695_33712,Logan 1.0,BHET12.5,48,-0.0011078431271016598,0.014356350503843998,8
LG00102,ExcellentComparison,SRR14073695_33712,Logan 1.0,BHET12.5,72,-0.028122549643740058,0.004315733249849519,8
LG00102,ExcellentComparison,SRR14073695_33712,Logan 1.0,BHET12.5,96,-0.02142647042637691,0.022041886518114326,8
LG00102,ExcellentComparison,SRR14073695_33712,Logan 1.0,BHET12.5,120,-0.03506372543051839,0.005663004829175801,8
LG00102,ExcellentComparison,SRR14073695_33712,Logan 1.0,BHET25,8,0.013340686564333737,0.0015026730585530554,8
LG00102,ExcellentComparison,SRR14073695_33712,Logan 1.0,BHET25,24,0.006696078431559727,0.0028363196125848252,8
LG00102,ExcellentComparison,SRR14073695_33712,Logan 1.0,BHET25,48,-0.02471568633336574,0.016717224112766098,8
LG00102,ExcellentComparison,SRR14073695_33712,Logan 1.0,BHET25,72,-0.029955882346257567,0.003887777848400427,8
LG00102,ExcellentComparison,SRR14073695_33712,Logan 1.0,BHET25,96,-0.03749509807676077,0.012809334985627923,8
LG00102,ExcellentComparison,SRR14073695_33712,Logan 1.0,BHET25,120,-0.04109313781373203,0.016785104438683113,8
LG00103,DeterminedAside,SRR14099998_4346,Logan 1.0,BHET12.5,8,0.008948529546614736,0.0022786337583634857,8
LG00103,DeterminedAside,SRR14099998_4346,Logan 1.0,BHET12.5,24,-0.017208333360031247,0.014433648262373248,8
LG00103,DeterminedAside,SRR14099998_4346,Logan 1.0,BHET12.5,48,-0.0017794115701690316,0.01423216752085709,8
LG00103,DeterminedAside,SRR14099998_4346,Logan 1.0,BHET12.5,72,-0.03308333270251751,0.004330546564191954,8
LG00103,DeterminedAside,SRR14099998_4346,Logan 1.0,BHET12.5,96,-0.029122548759914935,0.02034462159175698,8
LG00103,DeterminedAside,SRR14099998_4346,Logan 1.0,BHET12.5,120,-0.0409460780210793,0.004019419501972859,8
LG00103,DeterminedAside,SRR14099998_4346,Logan 1.0,BHET25,8,0.011985294055193663,0.0009367160161956412,8
LG00103,DeterminedAside,SRR14099998_4346,Logan 1.0,BHET25,24,0.005362745145248482,0.003131910937276383,8
LG00103,DeterminedAside,SRR14099998_4346,Logan 1.0,BHET25,48,-0.025901961140334606,0.01575139167344963,8
LG00103,DeterminedAside,SRR14099998_4346,Logan 1.0,BHET25,72,-0.03295588260516524,0.0028562482203706966,8
LG00103,DeterminedAside,SRR14099998_4346,Logan 1.0,BHET25,96,-0.04310294147580862,0.012838476267107614,8
LG00103,DeterminedAside,SRR14099998_4346,Logan 1.0,BHET25,120,-0.04967156797647476,0.016401360553068973,8
LG00104,UnusualHelp,SRR14117419_527984,Logan 1.0,BHET12.5,8,0.00707352947210893,0.001769981203058343,8
LG00104,UnusualHelp,SRR14117419_527984,Logan 1.0,BHET12.5,24,-0.017813726313761435,0.01580242418107687,8
LG00104,UnusualHelp,SRR14117419_527984,Logan 1.0,BHET12.5,48,-0.002362745115533471,0.013429473011399311,8
LG00104,UnusualHelp,SRR14117419_527984,Logan 1.0,BHET12.5,72,-0.03783823549747467,0.003939813182289509,8
LG00104,UnusualHelp,SRR14117419_527984,Logan 1.0,BHET12.5,96,-0.03468137257732451,0.019085973124241328,8
LG00104,UnusualHelp,SRR14117419_527984,Logan 1.0,BHET12.5,120,-0.04706372553482652,0.005829130670808534,8
LG00104,UnusualHelp,SRR14117419_527984,Logan 1.0,BHET25,8,0.011257353005930781,0.0010632977415468553,8
LG00104,UnusualHelp,SRR14117419_527984,Logan 1.0,BHET25,24,0.002553921467551845,0.003867437887682311,8
LG00104,UnusualHelp,SRR14117419_527984,Logan 1.0,BHET25,48,-0.02702941175084561,0.014435600266316238,8
LG00104,UnusualHelp,SRR14117419_527984,Logan 1.0,BHET25,72,-0.0326127449516207,0.0031855484598925965,8
LG00104,UnusualHelp,SRR14117419_527984,Logan 1.0,BHET25,96,-0.04096078360453248,0.00950026038618065,8
LG00104,UnusualHelp,SRR14117419_527984,Logan 1.0,BHET25,120,-0.04555392172187567,0.01242998401717588,8
LG00105,MisguidedDegree,SRR14362172_4989,Logan 1.0,BHET12.5,8,0.0058308824663981795,0.002175093276842702,8
LG00105,MisguidedDegree,SRR14362172_4989,Logan 1.0,BHET12.5,24,-0.019495098036713898,0.015488918810658574,8
LG00105,MisguidedDegree,SRR14362172_4989,Logan 1.0,BHET12.5,48,-0.003696078492794186,0.01140404706272476,8
LG00105,MisguidedDegree,SRR14362172_4989,Logan 1.0,BHET12.5,72,-0.04791666567325592,0.01025369293017997,8
LG00105,MisguidedDegree,SRR14362172_4989,Logan 1.0,BHET12.5,96,-0.0552303921431303,0.003820313776114224,8
